,STATION,CensusYear,Year,Month,DATE,Nitrogen_Kjeldahl,TotalSuspendedSolids,Nitrate,Conductivity,DissolvedOxygen,pH,TotalNitrogen,Nitrite,TotalPhosphorus,Chloride,10mLandCover_AgriculturalExtraction,10mLandCover_Anthropogenic,10mLandCover_AnthropogenicNatural,10mLandCover_Natural,Latitude,Longitude,250mLandCover_Agricultural,250mLandCover_Anthropogenic,250mLandCover_Natural,Total Rain (mm) 0day Total,Total Rain (mm) -7day Total,Total Rain (mm) -56day Total,Total Rain (mm) -3day Total,Total Rain (mm) -28day Total,Total Rain (mm) -1day Total,Total Rain (mm) -14day Total
3519,6008301802,2006,2006,7,7-18-2006,0.8170000000000001,12.6,0.37,1120.0,17.740000000000006,9.0,,0.021,0.059,102.3,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6515,6010402702,2016,2015,1,1-19-2015,0.48,8.9,0.536,595.0,23.38,8.04,,0.004,0.026,40.9,342887.0,82010.0,25745.0,509280.0,43.871484264,-79.06518285621999,691.0,8.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,6008000602,2006,2004,2,2-24-2004,,,,,,,,,,,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811,6009701302,2006,2004,1,1-29-2004,,11.0,1.5,,,,,0.026,0.09,461.0,0.0,0.0,0.0,0.0,43.81368113894,-79.1567646063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,6010400102,2016,2015,6,2015-06-22,,,0.281,731.0,12.49,8.29,0.7,0.008,0.016,88.6,1145970.0,421443.0,96985.0,1167581.0,43.839189888999904,-79.03983860619991,2697.0,395.0,1323.0,64.0,73.4,204.3,64.0,190.1,64.0,111.4
6749,6010402902,2016,2017,9,9-18-2017,0.2,2.0,0.15,505.0,13.45,8.47,0.361,0.011,0.011,13.9,116047.0,21210.0,5290.0,92254.0,43.95051113741628,-79.0852601060121,312.0,0.0,59.0,0.8,0.8,147.3,0.8,43.4,0.8,25.6
1473,6011600602,2016,2019,5,2019-05-21,,,0.025,341.0,6.89,8.12,0.19,0.007,0.0077599999999999,2.0,2607.0,243.0,0.0,7926.0,44.04234326409991,-78.7380453558999,2.0,0.0,11.0,0.0,3.8,239.3,2.7,111.7,0.0,39.5
5349,6009700302,2011,2010,12,12-16-2010,0.43,6.2,1.34,1845.0,8.87,7.92,,0.015,0.0279999999999999,401.0,0.0,0.0,0.0,0.0,43.85845638898,-79.23325335638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,17002113602,2011,2011,10,2011-10-12,0.72,,0.17,594.0,6.54,8.59,0.901,0.011,0.047,41.9,0.0,0.0,0.0,0.0,44.2002268892999,-78.94943135609999,1967.0,0.0,887.0,6.0,6.0,146.2,6.0,100.4,6.0,38.6
4310,6008310402,2011,2012,6,6-26-2012,0.37,3.6,0.225,569.0,10.72,8.15,,0.0069999999999999,0.0289999999999999,52.2,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,Central 8,2016,2020,8,08-18-20,,39.3,,,,,,,0.104,143.0,118628.0,232489.0,12280.0,67058.0,43.888242761188536,-78.82488013103743,292.0,347.0,47.0,0.0,14.0,148.5,3.6,86.7,2.4,24.0
4440,6008500302,2016,2015,2,2-18-2015,0.52,3.1,1.0,2025.0,18.06,7.68,,0.017,0.026,471.0,0.0,0.0,0.0,0.0,43.80312626393,-79.39687998153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,6011100302,2011,2012,5,2012-05-24,0.23,,0.662,540.0,10.8,8.29,0.902,0.01,0.015,29.0,227321.0,67450.0,8582.0,94473.0,43.9462080141,-78.9036611061,609.0,1.0,26.0,0.0,0.0,75.2,0.0,52.4,0.0,3.8
5711,6009701102,2011,2009,5,5-27-2009,1.85,519.0,0.5329999999999999,1050.0,23.61,8.0,,0.0279999999999999,0.565,187.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,6008000702,2016,2016,7,7-22-2016,,4.4,,,,,0.59,0.0069999999999999,0.1238,281.0,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,6008000602,2011,2009,11,11-18-2009,0.32,7.7,0.296,1966.0,29.91,8.0,,0.01,0.009,447.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,6008501402,2016,2014,2,2-24-2014,1.2,12.0,1.14,5036.0,20.09,8.28,2.32,0.059,0.055,1390.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,6010400802,2011,2013,8,2013-08-19,0.3,,0.043,550.0,11.34,8.32,0.35,0.002,0.017,17.6,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,185.0,0.0,95.0,0.0,0.0,212.2,0.0,99.8,0.0,13.8
1712,17002113702,2016,2017,4,2017-04-11,,,2.66,554.0,11.39,8.39,2.84,0.008,0.021,42.5,0.0,0.0,0.0,0.0,44.1318756391999,-78.828877731,426.0,0.0,139.0,3.0,38.2,108.6,7.8,74.6,7.8,48.4
6927,6010700202,2011,2011,11,11-23-2011,0.54,21.9,0.623,769.0,12.34,8.21,,0.01,0.0579999999999999,110.0,171066.0,136661.0,53361.0,123321.0,43.848318888970006,-78.99885435616,333.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,6008500302,2006,2007,12,12-18-2007,0.6,3.0,0.91,5004.0,17.0,8.0,,0.175,0.04,1330.0,0.0,0.0,0.0,0.0,43.80312626393,-79.39687998153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,6008501402,2001,2001,8,8-14-2001,4.28,7.5,1.91,,,,,0.4429999999999999,0.106,183.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,6008300402,2006,2004,3,3-25-2004,,23.0,0.92,,,,,0.03,0.08,125.0,0.0,0.0,0.0,0.0,43.79806763892999,-79.5810577317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,6008000702,2001,2002,8,8-26-2002,0.37,1.8,0.006,,12.14,,,0.001,0.024,140.0,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5853,6009701302,2016,2017,12,12-12-2017,0.52,2.0,0.91,549.0,15.27,8.67,,0.011,0.01,124.0,0.0,0.0,0.0,0.0,43.81368113894,-79.1567646063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,6010400802,2006,2008,11,2008-11-19,0.33,,0.328,746.0,15.92,8.3,0.661,0.003,0.014,57.2,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,191.0,0.0,89.0,0.0,44.9,131.2,0.0,73.5,0.0,52.0
1491,17002113602,2006,2004,6,2004-06-16,0.88,,0.009,509.0,5.48,8.31,0.894,0.005,0.047,23.0,0.0,0.0,0.0,0.0,44.2002268892999,-78.94943135609999,1954.0,0.0,900.0,0.0,15.8,184.2,12.6,120.6,0.0,16.0
738,6011100102,2006,2008,8,2008-08-14,0.78,,1.02,713.0,9.94,8.37,1.81,0.01,0.042,61.0,518767.0,318775.0,32949.0,269287.0,43.8665555139999,-78.83083585599991,1384.0,295.0,149.0,6.8,94.0,337.3,60.8,272.70000000000005,7.6,103.5
3377,6008301802,2001,2003,10,10-28-2003,0.35,9.8,0.44,593.0,25.79,8.0,,0.01,0.071,95.7,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3615,6008301902,2016,2019,10,10-24-2019,,4.6,,888.0,12.03,8.57,,0.01,0.0286,151.0,0.0,0.0,0.0,0.0,43.65143463879001,-79.49132860662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7205,Central 2,2016,2018,10,2018-10-16,,1.8,,,,,,,0.028,110.0,17034.0,8214.0,86.0,3236.0,43.963963027516535,-78.93558671334947,36.0,1.0,6.0,0.0,4.2,142.8,3.2,83.2,2.2,25.6
52,3007703502,2006,2007,7,2007-07-20,0.47,,1.81,513.0,9.16,8.39,2.3160000000000003,0.036,0.03,42.9,0.0,0.0,0.0,0.0,44.1377576391999,-79.11259960629991,224.0,22.0,417.0,0.0,32.0,107.2,7.7,41.0,1.7,36.0
4114,6008310302,2011,2011,8,8-22-2011,0.68,62.8,0.441,547.0,9.61,8.14,,0.021,0.124,67.5,0.0,0.0,0.0,0.0,43.75823701389,-79.67843885679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5405,6009700302,2016,2020,7,7-21-2020,1.37,34.0,0.07,1253.0,9.47,8.28,,0.012,0.1009999999999999,279.0,0.0,0.0,0.0,0.0,43.85845638898,-79.23325335638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,6008200302,2016,2020,10,10-21-2020,,51.6,,750.0,20.36,7.7,,0.0279999999999999,0.144,165.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6546,6010402702,2016,2016,11,11-21-16,0.28,17.0,0.23,529.0,15.11,8.56,0.521,0.011,0.0209,19.7,342887.0,82010.0,25745.0,509280.0,43.87148426502804,-79.06518285587957,728.0,8.0,693.0,0.0,1.0,81.6,1.0,33.0,0.0,2.4
5094,6008501402,2001,2002,9,9-26-2002,4.89,7.6,1.71,,,,,0.698,0.24,124.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,6008300902,2016,2015,8,8-20-2015,,28.6,,514.0,8.92,8.22,0.32,0.0069999999999999,0.179,16.5,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,6011600602,2006,2006,9,2006-09-13,0.4,,0.135,381.0,6.29,8.39,0.54,0.005,0.038,1.0,2607.0,243.0,0.0,7926.0,44.04234326409991,-78.7380453558999,0.0,0.0,13.0,3.3,19.4,159.10000000000002,9.8,55.2,9.8,41.9
3188,6008301202,2016,2020,12,12-14-2020,1.36,3.0,1.29,2887.0,13.34,8.14,,0.064,0.0463,766.0,0.0,0.0,0.0,0.0,43.67484451381,-79.50532260663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,6008301802,2001,2003,5,5-1-2003,0.38,5.5,0.3339999999999999,555.0,26.3,8.0,,0.0069999999999999,0.02,48.4,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,6008301802,2011,2013,2,2-25-2013,0.34,4.2,0.955,655.0,18.04,7.8,,0.011,0.011,58.9,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,6008310402,2011,2011,11,11-22-2011,0.34,3.9,0.514,630.0,17.53,8.22,,0.009,0.019,57.5,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,6009701102,2006,2004,11,11-16-2004,0.5,4.0,0.59,,,,,0.019,0.05,127.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,6008200302,2006,2006,12,12-13-2006,1.1,8.0,0.86,2981.0,11.0,8.0,,0.892,0.05,982.0,0.0,0.0,0.0,0.0,43.62847488877,-79.49287135662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,6008301202,2016,2018,3,3-22-2018,1.33,4.0,1.27,4645.0,16.83,8.32,,0.055,0.0662,1160.0,0.0,0.0,0.0,0.0,43.67484451381,-79.50532260663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,6008300202,2016,2015,3,3-26-2015,0.86,20.2,0.784,1515.0,19.93,7.93,,0.02,0.089,399.0,0.0,0.0,0.0,0.0,43.73686613887,-79.62831823174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,17002113702,2006,2007,5,2007-05-15,0.57,,1.04,516.0,11.68,8.47,1.6229999999999998,0.013,0.031,36.1,0.0,0.0,0.0,0.0,44.1318756391999,-78.828877731,368.0,0.0,197.0,29.8,34.5,133.9,33.7,63.5,33.7,35.3
4275,6008310402,2011,2011,5,5-17-2011,0.61,15.1,0.183,610.0,11.05,8.26,,0.006,0.039,58.0,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,6008301202,2011,2011,11,11-24-2011,0.42,4.7,0.972,1319.0,13.41,8.25,,0.024,0.019,295.0,0.0,0.0,0.0,0.0,43.67484451381,-79.50532260663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5694,6009701102,2016,2019,5,5-14-2019,,16.2,,1214.0,14.37,9.03,0.84,0.011,0.0405,232.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4812,6008501402,2011,2011,10,10-27-2011,0.83,18.8,1.37,826.0,12.95,7.84,,0.062,0.098,130.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,6008300902,2016,2015,12,12-17-2015,0.31,17.0,0.27,572.0,11.34,8.25,,0.012,0.0239,23.5,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,6008310402,2016,2017,5,5-18-2017,,2.3,,657.0,9.65,8.37,0.55,0.008,0.0448,63.0,0.0,0.0,0.0,0.0,43.92418126404,-79.83452048194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,6010400802,2016,2019,4,2019-04-23,,,0.41,698.0,11.66,8.26,0.67,0.005,0.019,77.7,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,260.0,0.0,20.0,10.6,58.6,113.4,17.4,95.6,10.6,77.6
7726,West 3,2016,2019,8,2019-08-20,,5.8,,,,,,,0.0461,128.0,195173.0,94606.0,32435.0,138627.0,43.879029776074674,-78.96142572625739,513.0,37.0,179.0,1.8,18.4,305.0,8.8,77.19999999999999,2.0,52.8
903,6011100802,2016,2015,10,2015-10-07,,,1.12,671.0,13.4,8.25,1.28,0.051,0.021,71.3,518767.0,311032.0,30859.0,265393.0,43.8681977773999,-78.84614457339991,1356.0,281.0,169.0,0.0,0.0,116.4,0.0,91.9,0.0,34.6
7433,East 6,2016,2019,5,05-21-19,,3.0,,,,,,,0.019,17.5,123729.0,28600.0,725.0,132215.0,43.97281769331208,-78.7508330636277,342.0,0.0,109.0,0.0,3.8,239.3,2.7,111.7,0.0,39.5
71,3007703502,2011,2010,4,2010-04-09,0.51,,1.58,606.0,,8.24,2.104,0.014,0.034,58.6,0.0,0.0,0.0,0.0,44.1377576391999,-79.11259960629991,222.0,22.0,419.0,1.0,20.4,70.4,17.4,70.4,7.0,31.0
3217,6008301202,2001,2002,3,3-18-2002,,11.0,1.59,,12.9,,,0.113,,1020.0,0.0,0.0,0.0,0.0,43.67484451381,-79.50532260663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,Central 5,2016,2019,10,2019-10-15,,1.9,,,,,,,0.063,48.8,506773.0,180613.0,16338.0,234488.0,43.92995546115247,-78.89113062746705,1349.0,78.0,76.0,10.6,18.2,169.4,11.0,100.8,10.6,56.400000000000006
1898,6008000602,2011,2011,3,3-24-2011,0.61,8.6,1.86,6759.0,15.99,8.34,,0.037,0.045,2030.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052,6008501402,2001,2001,8,8-21-2001,1.76,115.0,1.39,,,,,0.145,0.236,83.8,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,6008310302,2011,2013,12,12-18-2013,0.44,49.4,0.942,2384.0,16.74,8.05,,0.013,0.05,584.0,0.0,0.0,0.0,0.0,43.75823701389,-79.67843885679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6490,6010402602,2016,2019,9,9-23-2019,1.04,15.0,0.055,901.0,8.53,8.04,1.106,0.011,0.052,133.0,53262.0,14460.0,3754.0,71981.0,43.86966251719599,-79.07429473168425,156.0,1.0,75.0,0.0,21.0,160.2,21.0,86.39999999999999,21.0,58.6
7169,Central 11,2016,2019,8,2019-08-20,,5.5,,,,,,,0.05,299.0,10997.0,59416.0,6264.0,19256.0,43.88410293449909,-78.87568294273531,16.0,72.0,67.0,1.8,18.4,305.0,8.8,77.19999999999999,2.0,52.8
1207,6011600102,2011,2012,6,2012-06-20,0.55,,0.615,479.0,9.9,8.39,1.178,0.013,0.057,24.2,367085.0,157049.0,4561.0,364490.0,43.894292014,-78.6750209809,870.0,63.0,498.0,0.0,26.8,204.2,26.8,151.80000000000004,6.4,46.8
2077,6008000702,2011,2012,12,12-10-2012,0.62,18.3,1.6,1480.0,15.72,7.78,,0.025,0.076,333.0,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,17002113602,2016,2017,5,2017-05-17,,,0.261,551.0,8.62,8.34,0.75,0.006,0.018,42.2,0.0,0.0,0.0,0.0,44.2002268892999,-78.94943135609999,2047.0,0.0,807.0,0.0,0.2,212.2,0.0,129.2,0.0,47.0
2844,6008300402,2016,2015,6,6-24-2015,1.07,176.0,0.37,659.0,11.61,8.04,,0.0069999999999999,0.244,95.8,0.0,0.0,0.0,0.0,43.79806763892999,-79.5810577317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,6009400202,2016,2019,12,12-10-2019,1.14,13.0,1.27,2335.0,15.26,8.17,,0.027,0.0525,589.0,0.0,0.0,0.0,0.0,43.77987688891,-79.16791573130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5624,6009701102,2011,2011,12,12-13-2011,0.4,8.0,1.63,1158.0,16.2,8.41,,0.0139999999999999,0.024,176.0,0.0,0.0,0.0,0.0,43.81085851394,-79.15978098130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,6008000702,2011,2009,8,8-17-2009,,,,1300.0,13.0,8.0,,,,,0.0,0.0,0.0,0.0,43.67833163882,-79.67950823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,6008300902,2016,2015,2,2-17-2015,0.25,6.4,0.302,563.0,21.62,7.92,,0.004,0.02,19.6,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,6010800202,2011,2012,11,2012-11-08,0.33,,0.717,678.0,17.44,8.28,1.049,0.002,0.011,56.1,195979.0,101383.0,24866.0,138456.0,43.9336066389999,-78.9618889811,484.0,41.0,201.0,0.0,2.4,144.70000000000002,0.0,94.8,0.0,54.9
63,3007703502,2006,2008,10,2008-10-27,0.49,,1.76,571.0,10.93,8.56,2.274,0.024,0.024,48.5,0.0,0.0,0.0,0.0,44.1377576391999,-79.11259960629991,239.0,22.0,402.0,4.9,21.5,139.8,16.1,55.1,6.1000000000000005,29.5
1838,6008000602,2011,2012,11,11-21-2012,0.34,1.7,0.414,1672.0,18.76,8.01,,0.011,0.003,338.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,6008310302,2011,2012,2,2-21-2012,0.16,5.0,0.92,1492.0,18.79,8.06,,0.008,0.003,311.0,0.0,0.0,0.0,0.0,43.75823701389,-79.67843885679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6538,6010402702,2016,2020,10,10-27-2020,0.46,8.0,0.25,589.0,22.57,8.12,,0.006,0.0263,35.2,342887.0,82010.0,25745.0,509280.0,43.871484264,-79.06518285621999,808.0,8.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5172,6009400202,2011,2010,12,12-16-2010,0.3,2.1,1.56,4950.0,5.3,7.32,,0.0279999999999999,0.015,1390.0,0.0,0.0,0.0,0.0,43.77987688891,-79.16791573130999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,6008300902,2016,2018,5,5-17-2018,,10.3,,586.0,10.61,8.4,0.41,0.0069999999999999,0.0293,36.4,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,6010400802,2016,2017,12,2017-12-11,,,0.127,672.0,14.92,8.3,0.3,0.004,0.018,41.9,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,238.0,0.0,42.0,4.0,13.2,88.4,4.0,35.5,4.0,16.2
5479,6009700702,2011,2011,2,2-23-2011,0.41,4.5,2.0,1249.0,16.53,8.33,,0.01,0.03,208.0,0.0,0.0,0.0,0.0,43.85933038898,-79.20441685635001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6478,6010402602,2016,2017,7,7-17-2017,0.9,53.0,0.13,543.0,10.12,8.27,1.041,0.011,0.125,41.5,53262.0,14460.0,3754.0,71981.0,43.86966251719599,-79.07429473168425,143.0,1.0,88.0,0.0,31.4,271.6,4.6,176.8,3.0,40.6
402,6010400802,2011,2012,6,2012-06-27,0.26,,0.01,556.0,9.2,8.31,0.274,0.004,0.02,21.0,89721.0,18703.0,964.0,69586.0,43.9614470141,-79.1256539813,182.0,0.0,98.0,0.0,34.6,136.2,7.0,99.0,0.0,37.6
5085,6008501402,2011,2010,9,9-22-2010,1.55,227.0,1.03,690.0,9.19,7.85,,0.053,0.31,108.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,6009700702,2016,2016,9,9-19-2016,0.44,3.0,0.07,625.0,11.85,8.65,,0.011,0.0156,88.7,0.0,0.0,0.0,0.0,43.85933038898,-79.20441685635001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,6011600602,2016,2018,11,2018-11-21,,,0.09,344.0,7.91,8.05,0.28,0.0,0.0255,2.0,2607.0,243.0,0.0,7926.0,44.04234326409991,-78.7380453558999,2.0,0.0,11.0,0.0,15.6,170.4,0.0,122.2,0.0,45.6
677,6010800202,2016,2015,10,2015-10-07,,,0.478,628.0,10.16,8.31,0.6,0.004,0.012,51.1,195979.0,101383.0,24866.0,138456.0,43.9336066389999,-78.9618889811,523.0,41.0,162.0,0.0,0.0,116.4,0.0,91.9,0.0,34.6
3356,6008301802,2006,2004,1,1-27-2004,,,,,,,,,,,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,17002113702,2006,2004,11,2004-11-16,0.54,,1.71,596.0,14.5,8.43,2.255,0.005,0.017,36.0,0.0,0.0,0.0,0.0,44.1318756391999,-78.828877731,370.0,0.0,195.0,0.0,0.0,75.4,0.0,51.7,0.0,17.4
1251,6011600102,2016,2019,6,2019-06-18,,,0.813,562.0,10.2,8.31,0.82,0.009,0.021,42.8,367085.0,157049.0,4561.0,364490.0,43.894292014,-78.6750209809,969.0,80.0,382.0,0.0,7.899999999999999,192.1,1.0,80.4,0.0,40.6
1983,6008000602,2011,2013,8,8-20-2013,0.41,1.9,0.417,1720.0,14.82,8.09,0.79,0.011,0.013,395.0,0.0,0.0,0.0,0.0,43.60505563875,-79.55975310668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,6008301802,2006,2005,2,2-22-2005,,,,,,,,,,,0.0,0.0,0.0,0.0,43.92614413905,-79.80320748191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918,6008501402,2016,2019,3,3-28-2019,,8.2,,2818.0,13.78,7.91,2.47,0.066,0.105,710.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,6008501402,2016,2017,8,8-24-2017,,20.1,,888.0,11.57,8.3,2.06,0.026,0.2596,197.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,6008301902,2011,2012,7,7-26-2012,2.55,479.0,0.748,471.0,10.46,7.86,,0.091,0.81,80.8,0.0,0.0,0.0,0.0,43.65143463879001,-79.49132860662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931,6008501402,2011,2013,4,4-19-2013,0.02,14.5,1.56,1543.0,11.71,7.91,,0.035,0.027,340.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,6011200302,2016,2019,5,2019-05-21,,,1.46,1440.0,12.15,8.27,1.58,0.014,0.0197,277.0,392423.0,434927.0,19062.0,232160.0,43.88073326399999,-78.821483231,1011.0,555.0,153.0,0.0,3.8,239.3,2.7,111.7,0.0,39.5
174,6010400102,2006,2005,7,2005-07-21,0.34,,0.196,523.0,10.03,8.48,0.542,0.006,0.02,45.3,1145970.0,421443.0,96985.0,1167581.0,43.839189888999904,-79.03983860619991,2683.0,368.0,1364.0,0.0,10.8,83.99999999999999,0.0,20.0,0.0,18.8
939,6011200302,2006,2005,5,2005-05-30,0.61,,1.32,836.0,12.74,8.34,1.965,0.035,0.026,123.0,392423.0,434927.0,19062.0,232160.0,43.88073326399999,-78.821483231,1067.0,528.0,124.0,0.0,7.3,102.3,7.3,31.9,3.0,7.3
3102,6008300902,2016,2018,8,8-23-2018,,21.7,,593.0,8.72,8.49,0.73,0.012,0.0929,35.2,0.0,0.0,0.0,0.0,43.88810001401,-79.71795598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4787,6008501402,2001,2002,1,1-31-2002,,31.0,3.01,,11.8,,,0.038,0.412,465.0,0.0,0.0,0.0,0.0,43.68847163883,-79.36213573149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,6008300202,2006,2006,3,3-24-2006,0.506,16.0,0.81,748.0,15.0,8.0,,0.004,0.05,92.7,0.0,0.0,0.0,0.0,43.73686613887,-79.62831823174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
